price,nav-link,description,listing-location,bed,bath,carport,surface_area,building_area,price_per_m2,kecamatan,kabupaten,loc_encoded
1780000000.0,https://www.rumah123.com/properti/sleman/hos17147226/,Rumah Jogja Dekat Kampus Ugm Sendangadi Mlati Sleman Barat Hyatt,"Mlati, Sleman",3.0,3.0,1.0,160.0,210.0,8476190.476190476,Mlati,Sleman,34
1550000000.0,https://www.rumah123.com/properti/sleman/hos17147191/,Rumah di Jalan Palagan Dalam Perumahan Elit Dekat Hotel Hyatt,"Ngaglik, Sleman",3.0,2.0,1.0,126.0,90.0,17222222.222222224,Ngaglik,Sleman,36
2700000000.0,https://www.rumah123.com/properti/sleman/hos17147135/,Rumah Mewah Siap Bangun di Jalan Palagan Dalam Perumahan Elit,"Ngaglik, Sleman",3.0,4.0,2.0,110.0,160.0,16875000.0,Ngaglik,Sleman,36
1300000000.0,https://www.rumah123.com/properti/sleman/hos17147125/,Rumah 2 Lantai Dekat Ponpes Pandanaran Di Jalan Kaliurang Ngaglik Sleman,"Ngaglik, Sleman",3.0,2.0,1.0,135.0,120.0,10833333.333333334,Ngaglik,Sleman,36
1200000000.0,https://www.rumah123.com/properti/sleman/hos17147122/,Rumah Mewah Klasik Modern Dalam Perum Di Jalan Kaliurang Km 13 Sleman,"Ngaglik, Sleman",3.0,2.0,2.0,124.0,100.0,12000000.0,Ngaglik,Sleman,36
350000000.0,https://www.rumah123.com/properti/sleman/hos17147083/,Rumah Minimalis Sederhana Dekat Pemda Sleman Cocok Untuk Keluarga Kecil,"Mlati, Sleman",2.0,2.0,1.0,67.0,67.0,5223880.597014925,Mlati,Sleman,34
155000000.0,https://www.rumah123.com/properti/sleman/hos17147071/,Rumah Murah Di Ngaglik Sleman Hanya Dp 155 Juta,"Ngaglik, Sleman",2.0,1.0,1.0,88.0,36.0,4305555.555555556,Ngaglik,Sleman,36
850000000.0,https://www.rumah123.com/properti/yogyakarta/hos17147055/,Rumah Jogja Kota Gondokusuman Yogyakarta Dekat Malioboro,"Gondokusuman, Yogyakarta",3.0,1.0,1.0,87.0,70.0,12142857.142857144,Gondokusuman,Yogyakarta,16
999000000.0,https://www.rumah123.com/properti/sleman/hos17147038/,Rumah Baru di Maguwoharjo Dekat Budi Mulia Tajem Dalam Cluster,"Depok, Sleman",3.0,3.0,2.0,103.0,100.0,9990000.0,Depok,Sleman,12
775000000.0,https://www.rumah123.com/properti/yogyakarta/hos17147007/,Rumah Proses Finishing Di Timur Budi Mulia Jalan Tajem Maguwoharjo Depok Sleman,"Maguwoharjo, Yogyakarta",3.0,2.0,2.0,145.0,80.0,9687500.0,Maguwoharjo,Yogyakarta,31
550000000.0,https://www.rumah123.com/properti/sleman/hos17146996/,Rumah Modern Minimalis Akses Mobil Lokasi Dekat Pasar Godean Masih Ada Tanah Sisa Luas Dibelakang,"Godean, Sleman",2.0,1.0,1.0,108.0,50.0,11000000.0,Godean,Sleman,15
595000000.0,https://www.rumah123.com/properti/yogyakarta/hos17146921/,Rumah Baru Siap Huni Dalam Cluster Dekat Pasar Pasty Mantrijeron,"Mantrijeron, Yogyakarta",2.0,1.0,1.0,82.0,65.0,9153846.153846154,Mantrijeron,Yogyakarta,32
675000000.0,https://www.rumah123.com/properti/bantul/hos17146920/,Rumah Siap Huni Minimalis Dalam Perumahan One Gate System Di Jaranan Banguntapan,"Banguntapan, Bantul",3.0,2.0,1.0,99.0,75.0,9000000.0,Banguntapan,Bantul,1
897000000.0,https://www.rumah123.com/properti/sleman/hos17146736/,Rumah Baru Murah Siap Huni Cocok Untuk Keluarga Lokasi Dekat Jogjabay,"Ngemplak, Sleman",3.0,2.0,1.0,107.0,91.0,9857142.857142856,Ngemplak,Sleman,37
640000000.0,https://www.rumah123.com/properti/sleman/hos17146723/,Rumah Siap Bangun Skandinavian Di Jalan Kaliurang Km11 Ngaglik Sleman,"Ngaglik, Sleman",2.0,1.0,1.0,91.0,50.0,12800000.0,Ngaglik,Sleman,36
1100000000.0,https://www.rumah123.com/properti/yogyakarta/hos17146680/,Rumah Siap Huni Mangku Jalan Aspal Di Giwangan Umbulharjo Yogyakarta,"Umbulharjo, Yogyakarta",4.0,2.0,1.0,154.0,160.0,6875000.0,Umbulharjo,Yogyakarta,60
1470000000.0,https://www.rumah123.com/properti/yogyakarta/hos17146635/,Rumah Siap Huni Di Utara Jogja Bay Maguwoharjo Depok Sleman,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,178.0,131.0,11221374.045801526,Maguwoharjo,Yogyakarta,31
1950000000.0,https://www.rumah123.com/properti/bantul/hos17146632/,Rumah Murah Nyaman Dlm Perum Cocok Homestay Area Kasihan Dkt Malioboro,"Kasihan, Bantul",3.0,2.0,1.0,168.0,130.0,15000000.0,Kasihan,Bantul,26
1490000000.0,https://www.rumah123.com/properti/yogyakarta/hos17146501/,Rumah Mewah 2 Lantai Dekat Jogja Bay Maguwoharjo Depok Sleman,"Maguwoharjo, Yogyakarta",5.0,4.0,2.0,126.0,170.0,8764705.88235294,Maguwoharjo,Yogyakarta,31
350000000.0,https://www.rumah123.com/properti/sleman/hos17146304/,Ruamah Murah Nyaman Dan Asri Dlm Pemukiman Lokasi Dekat Pemda Sleman,"Cebongan, Sleman",2.0,2.0,1.0,67.0,67.0,5223880.597014925,Cebongan,Sleman,7
550000000.0,https://www.rumah123.com/properti/sleman/hos17146281/,Rumah Murah Nyaman Dan Aman Dlm Pemukiman Lokasi Dekat Smk 1 Godean,"Godean, Sleman",2.0,1.0,1.0,108.0,50.0,11000000.0,Godean,Sleman,15
1700000000.0,https://www.rumah123.com/properti/bantul/hos17146250/,Rumah Murah Dlm Perum Area Banguntapan Lokasi Dekat Rs. Harjolukito,"Banguntapan, Bantul",3.0,2.0,1.0,118.0,70.0,24285714.285714287,Banguntapan,Bantul,1
1100000000.0,https://www.rumah123.com/properti/sleman/hos17143886/,Rumah Siap Huni Dalam Perumahan Elite One Gate System Di Jalan Palagan Sinduharjo Ngaglik Sleman,"Ngaglik, Sleman",2.0,2.0,1.0,112.0,85.0,12941176.470588235,Ngaglik,Sleman,36
3500000000.0,https://www.rumah123.com/properti/sleman/hos17144132/,Rumah Kos Fully Furnished Di Palagan Sendangadi Mlati Sleman,"Mlati, Sleman",13.0,13.0,3.0,215.0,260.0,13461538.461538462,Mlati,Sleman,34
1000000000.0,https://www.rumah123.com/properti/sleman/hos16277723/,Hunian Full Furnish Dekat Bayeman Permai Di Jln Wates,"Gamping, Sleman",3.0,2.0,1.0,128.0,90.0,11111111.111111112,Gamping,Sleman,13
515000000.0,https://www.rumah123.com/properti/sleman/hos17038754/,Rumah Asri Dalam Perumahan Di Purwomartani,"Kalasan, Sleman",2.0,1.0,1.0,95.0,45.0,11444444.444444444,Kalasan,Sleman,23
2750000000.0,https://www.rumah123.com/properti/sleman/hos17039403/,Hunian Berkelas Bangunan Baru Mangku Aspal Dekat Stadion Maguwo,"Depok, Sleman",4.0,5.0,3.0,150.0,190.0,14473684.210526315,Depok,Sleman,12
3490000000.0,https://www.rumah123.com/properti/sleman/hos17145876/,Rumah Strategis Tanah Luas Pinggir Jalan Lempongsari Palagan,"Ngaglik, Sleman",5.0,4.0,2.0,426.0,400.0,8725000.0,Ngaglik,Sleman,36
850000000.0,https://www.rumah123.com/properti/sleman/hos17055164/,Bangunan Kost Tingkat Dekat Jln Magelang,"Mlati, Sleman",8.0,6.0,3.0,139.0,125.0,6800000.0,Mlati,Sleman,34
1750000000.0,https://www.rumah123.com/properti/sleman/hos9537424/,DEKAT Kampus UGM!! Rumah Istimewa dan Cantik,"Ngaglik, Sleman",4.0,2.0,1.0,128.0,97.0,18041237.11340206,Ngaglik,Sleman,36
1300000000.0,https://www.rumah123.com/properti/sleman/hos17145669/,Rumah siap huni dalam komplek pisangan Jogjakarta,"Ngemplak, Sleman",4.0,3.0,1.0,96.0,180.0,7222222.222222222,Ngemplak,Sleman,37
775000000.0,https://www.rumah123.com/properti/sleman/hos17145605/,Rumah Murah Minimalis Dalam Perumahan Di JL. Palagan KM. 9,"Ngaglik, Sleman",2.0,1.0,1.0,136.0,100.0,7750000.0,Ngaglik,Sleman,36
3000000000.0,https://www.rumah123.com/properti/sleman/hos17145482/,"Kost di Kelilingi 6 Kampus di Babarsari, Caturtunggal, Sleman","Caturtunggal, Sleman",11.0,7.0,1.0,242.0,400.0,7500000.0,Caturtunggal,Sleman,5
675000000.0,https://www.rumah123.com/properti/sleman/hos17055246/,Rumah Adem Bersih Dan Terawat Perumahan Purwomartani,"Kalasan, Sleman",2.0,1.0,1.0,128.0,100.0,6750000.0,Kalasan,Sleman,23
1350000000.0,https://www.rumah123.com/properti/bantul/hos16512970/,Miliki Segera Hunian Lega Bangunan Oke Dekat Kampus UAD,"Banguntapan, Bantul",4.0,3.0,1.0,204.0,170.0,7941176.470588235,Banguntapan,Bantul,1
1970000000.0,https://www.rumah123.com/properti/sleman/hos17040712/,Hunian Baru Mewah Nan Srategis Dekat Transmart,"Depok, Sleman",5.0,6.0,3.0,160.0,180.0,10944444.444444444,Depok,Sleman,12
850000000.0,https://www.rumah123.com/properti/sleman/hos16513126/,Omah Tingkat Baru Di Purwomartani Kalasan,"Depok, Sleman",3.0,3.0,1.0,98.0,99.0,8585858.585858585,Depok,Sleman,12
350000000.0,https://www.rumah123.com/properti/sleman/hos17144187/,Rumah Minimalis Di perumahan Barat Denggung Harga Damai,"Mlati, Sleman",3.0,2.0,1.0,54.0,80.0,4375000.0,Mlati,Sleman,34
1300000000.0,https://www.rumah123.com/properti/sleman/hos16295780/,Hunian Lingkungan Elit Perumahan Utara Jln Raya Solo Kalasan,"Kalasan, Sleman",5.0,3.0,1.0,125.0,150.0,8666666.666666666,Kalasan,Sleman,23
1250000000.0,https://www.rumah123.com/properti/sleman/hos16288676/,Hunian Mewah Lokasi Strategis Dekat Jongke Palagan Hyatt,"Ngaglik, Sleman",3.0,2.0,1.0,105.0,160.0,7812500.0,Ngaglik,Sleman,36
410000000.0,https://www.rumah123.com/properti/bantul/hos16379395/,Modern Nan Minimalis Hunian Komplek Selatan Giwangan,"Banguntapan, Bantul",2.0,1.0,1.0,75.0,45.0,9111111.111111112,Banguntapan,Bantul,1
665000000.0,https://www.rumah123.com/properti/sleman/hos15809420/,RUMAH BARU CANTIK MINIMALIS DENGAN TATA RUANG NYAMAN DI SUMBERADI MLATI SLEMAN DEKAT PASAR CEBONGAN,"Mlati, Sleman",3.0,2.0,1.0,114.0,90.0,7388888.888888889,Mlati,Sleman,34
1200000000.0,https://www.rumah123.com/properti/sleman/hos16620447/,Hunian Tingkat Fresh Dalam Perumahan Kadirojo Purwomartani,"Kalasan, Sleman",3.0,3.0,1.0,80.0,100.0,12000000.0,Kalasan,Sleman,23
2200000000.0,https://www.rumah123.com/properti/bantul/hos17144114/,Spesial Rumah Luas Mangku Aspal Dekat Jln Imogiri Barat,"Banguntapan, Bantul",5.0,3.0,4.0,241.0,350.0,6285714.285714285,Banguntapan,Bantul,1
2100000000.0,https://www.rumah123.com/properti/sleman/hos17145351/,Rumah Tengah Kota 2 Lantai di Jl. Godean Dalam Ringroad,"Gamping, Sleman",4.0,3.0,3.0,154.0,95.0,22105263.157894738,Gamping,Sleman,13
399000000.0,https://www.rumah123.com/properti/bantul/hos16436904/,Rumah Cantik Minimalis Murah SHM Siap Huni Jl Wates Yogyakarta,"Sedayu, Bantul",2.0,1.0,1.0,83.0,45.0,8866666.666666666,Sedayu,Bantul,50
3000000000.0,https://www.rumah123.com/properti/sleman/hos17144960/,Hunian Luas Pinggir Jalan Raya Selatan Sambisari,"Kalasan, Sleman",5.0,3.0,1.0,466.0,275.0,10909090.909090908,Kalasan,Sleman,23
665000000.0,https://www.rumah123.com/properti/bantul/hos15013791/,RUMAH BARU CANTIK MINIMALIS MODERN DI DALAM PERUMAHAN PURI ISMAIL BANGUNTAPAN BANTUL DEKAT GIWANGAN,"Banguntapan, Bantul",3.0,1.0,2.0,97.0,65.0,10230769.23076923,Banguntapan,Bantul,1
615000000.0,https://www.rumah123.com/properti/sleman/hos16680915/,Eksklusive Barat Candi Prambanan Dua Lantai Dekat Bogem Kalasan,"Kalasan, Sleman",4.0,2.0,1.0,102.0,60.0,10250000.0,Kalasan,Sleman,23
575000000.0,https://www.rumah123.com/properti/sleman/hos16646264/,Hunian Baru Saja Jadi Lingkungan Asri Di Kalasan,"Kalasan, Sleman",3.0,2.0,1.0,104.0,80.0,7187500.0,Kalasan,Sleman,23
2000000000.0,https://www.rumah123.com/properti/sleman/hos16334786/,Rumah Induk Dan Kost Dalam Perumahan Timur Jln Kaliurang,"Ngaglik, Sleman",11.0,9.0,1.0,221.0,350.0,5714285.714285715,Ngaglik,Sleman,36
2000000000.0,https://www.rumah123.com/properti/sleman/hos16586936/,Rumah Elit Dalam Perumahan One Gate Dekat Jln Palagan,"Ngaglik, Sleman",3.0,3.0,1.0,125.0,169.0,11834319.526627218,Ngaglik,Sleman,36
1650000000.0,https://www.rumah123.com/properti/sleman/hos17036052/,Cafe Dan Resto Strategis Selatan UII Dan Besi Jakal,"Ngaglik, Sleman",1.0,2.0,11.0,351.0,270.0,6111111.111111111,Ngaglik,Sleman,36
1650000000.0,https://www.rumah123.com/properti/sleman/hos17038611/,Hunian Tingkat Strategis Harga Bersahabat Dekat AMIKOM,"Depok, Sleman",4.0,3.0,1.0,125.0,185.0,8918918.918918919,Depok,Sleman,12
1400000000.0,https://www.rumah123.com/properti/sleman/hos17040367/,Hunian Lux Di Condong Catur Dalam Perumahan,"Depok, Sleman",3.0,2.0,1.0,133.0,105.0,13333333.333333334,Depok,Sleman,12
1300000000.0,https://www.rumah123.com/properti/sleman/hos17040543/,Hunian Tingkat View Sawah Dekat Sheraton Dan Transmart,"Depok, Sleman",3.0,2.0,2.0,174.0,200.0,6500000.0,Depok,Sleman,12
3600000000.0,https://www.rumah123.com/properti/bantul/hos16787906/,Rumah Guesthouse Furnished SHM Banguntapan Yogyakarta,"Banguntapan, Bantul",5.0,5.0,3.0,416.0,350.0,10285714.285714285,Banguntapan,Bantul,1
1650000000.0,https://www.rumah123.com/properti/sleman/hos17130128/,Rumah Mewah Dalam Perumahan Paling Elite Di Area Jogja Barat,"Gamping, Sleman",2.0,2.0,2.0,135.0,115.0,14347826.086956521,Gamping,Sleman,13
1790000000.0,https://www.rumah123.com/properti/yogyakarta/hos16679097/,RUMAH MEWAH 2 LANTAI MODERN JAPANESE STYLE SERASA TINGGAL DI JEPANG LOKASI TIMUR KAMPUS UPN MAGUWOHARJO DEPOK SLEMAN,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,119.0,160.0,11187500.0,Maguwoharjo,Yogyakarta,31
2700000000.0,https://www.rumah123.com/properti/yogyakarta/hos16649100/,Kos Dijual SHM Jalan Jambon Kota Yogyakarta Belakang Hotel Tara,"Tegalrejo, Yogyakarta",8.0,8.0,2.0,97.0,185.0,14594594.594594594,Tegalrejo,Yogyakarta,57
1700000000.0,https://www.rumah123.com/properti/bantul/hos17145135/,Jual Rumah di Sorowajan Dekat Ambarukmo Plaza,"Banguntapan, Bantul",3.0,2.0,1.0,118.0,70.0,24285714.285714287,Banguntapan,Bantul,1
1300000000.0,https://www.rumah123.com/properti/sleman/hos16573689/,RUMAH NYAMAN ASRI FULL FURNISHED DALAM PERUMAHAN ONE GATE SISTEM DI DEKAT PASAR STAN MAGUWOHARJO DEPOK SLEMAN,"Depok, Sleman",3.0,2.0,1.0,131.0,78.0,16666666.666666666,Depok,Sleman,12
2170000000.0,https://www.rumah123.com/properti/sleman/hos16946252/,Rumah Mewah Murah Dalam Cluster Di Sleman Jogja Diskon 200 Juta,"Gamping, Sleman",4.0,3.0,2.0,200.0,135.0,16074074.074074075,Gamping,Sleman,13
900000000.0,https://www.rumah123.com/properti/yogyakarta/hos17018120/,BANTING HARGA !! MURAH BANGET..Rumah Istimewa tanahnya luas lho..carpot bisa 4 mobil,"Maguwoharjo, Yogyakarta",4.0,2.0,4.0,204.0,100.0,9000000.0,Maguwoharjo,Yogyakarta,31
1790000000.0,https://www.rumah123.com/properti/yogyakarta/hos16747195/,RUMAH MEWAH 2 LANTAI MODERN JAPANESE STYLE SERASA TINGGAL DI JEPANG LOKASI  PREMIUM TIMUR KAMPUS UPN MAGUWOHARJO DEPOK SLEMAN,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,119.0,160.0,11187500.0,Maguwoharjo,Yogyakarta,31
1470000000.0,https://www.rumah123.com/properti/sleman/hos16851875/,"5 Menit Saja Ke Kampus Uii, UPN, STIE YKPN, Amikom dan Pakuwon Mall","Condong Catur, Sleman",4.0,3.0,1.0,146.0,146.0,10068493.150684932,Condong Catur,Sleman,9
685000000.0,https://www.rumah123.com/properti/sleman/hos17072956/,MURAH ISTIMEWA! RUMAH CANTIK ISTIMEWA LIMASAN SIAP HUNI HARGA MURAH DI PUCANGAN DEKAT PASAR JANGKANG NGEMPLAK SLEMAN,"Ngemplak, Sleman",3.0,2.0,2.0,120.0,77.0,8896103.896103896,Ngemplak,Sleman,37
1850000000.0,https://www.rumah123.com/properti/sleman/hos16552926/,RUMAH MEWAH 2 LANTAI KONTEMPORER KEKINIAN FULLY FURNISHED DEKAT JOGJABAY MAGUWOHARJO,"Ngemplak, Sleman",3.0,2.0,2.0,116.0,115.0,16086956.52173913,Ngemplak,Sleman,37
2300000000.0,https://www.rumah123.com/properti/sleman/hos17057100/,Rumah Mewah Cluster Perumahan Dikelilingi Kampus Dan Mall Besar,"Depok, Sleman",3.0,3.0,2.0,126.0,130.0,17692307.692307692,Depok,Sleman,12
2750000000.0,https://www.rumah123.com/properti/sleman/hos16912078/,RUMAH MEWAH ISTIMEWA HOOK 2 LANTAI FULLY FURNISHED DI MAGUWOHARJO DEPOK SLEMAN DEKAT KAMPUS UNRIYO,"Depok, Sleman",4.0,4.0,2.0,150.0,190.0,14473684.210526315,Depok,Sleman,12
800000000.0,https://www.rumah123.com/properti/bantul/hos17144766/,Jual Rumah di Krapyak Dekat Jogokaryan,"Sewon, Bantul",4.0,2.0,1.0,107.0,165.0,4848484.848484849,Sewon,Bantul,53
825000000.0,https://www.rumah123.com/properti/yogyakarta/hos17144721/,Rumah Baru 3lt Sangat Murah di Gambiran Umbulharjo Kota Jogja,"Umbulharjo, Yogyakarta",3.0,2.0,1.0,102.0,120.0,6875000.0,Umbulharjo,Yogyakarta,60
825000000.0,https://www.rumah123.com/properti/sleman/hos16722151/,"RUMAH DALAM PERUMAHAN TENANG NYAMAN JALAN LEBAR, PURWOMARTANI SLEMAN","Kalasan, Sleman",3.0,2.0,1.0,125.0,79.0,10443037.974683544,Kalasan,Sleman,23
1250000000.0,https://www.rumah123.com/properti/yogyakarta/hos16056286/,"Dekat Jl. Magelang, Rumah Joglo Modern Si Jongke Dalam Perumahan","Pogung, Yogyakarta",3.0,2.0,1.0,135.0,77.0,16233766.233766234,Pogung,Yogyakarta,45
1800000000.0,https://www.rumah123.com/properti/bantul/hos17144209/,Rumah Tingkat Dekat Ketandan Banguntapan,"Banguntapan, Bantul",3.0,2.0,1.0,112.0,152.0,11842105.263157895,Banguntapan,Bantul,1
1100000000.0,https://www.rumah123.com/properti/sleman/hos16832178/,"Dijual Tanah Bonus Rumah Layak Huni, Kaliurang Km.8, Luas 213 M2","Kaliurang, Sleman",3.0,2.0,2.0,213.0,80.0,13750000.0,Kaliurang,Sleman,24
1700000000.0,https://www.rumah123.com/properti/sleman/hos17144172/,Siap Huni Dalam Perumahan Utara UGM Di Jakal KM 7,"Depok, Sleman",4.0,5.0,1.0,111.0,180.0,9444444.444444444,Depok,Sleman,12
640000000.0,https://www.rumah123.com/properti/sleman/hos17144148/,Rumah Modern Dalam Cluster Dekat Rsud Sleman 600 Jt an,"Sleman, Sleman",2.0,1.0,1.0,95.0,50.0,12800000.0,Sleman,Sleman,55
2049999999.9999998,https://www.rumah123.com/properti/sleman/hos17144128/,Rumah Mewah Elegan desain Luas Tajem,"Depok, Sleman",4.0,4.0,2.0,160.0,215.0,9534883.720930232,Depok,Sleman,12
1950000000.0,https://www.rumah123.com/properti/yogyakarta/hos17144120/,Dijual Rumah Mewah Dalam Perumahan Elite Klasik Barat Malioboro,"Wirobrajan, Yogyakarta",3.0,2.0,1.0,170.0,130.0,15000000.0,Wirobrajan,Yogyakarta,62
235000000.0,https://www.rumah123.com/properti/sleman/hos17144111/,Rumah Nyaman Ideal Dilokasi Akses Mudah Dekat Pintu Tol,"Kalasan, Sleman",2.0,1.0,1.0,70.0,30.0,7833333.333333333,Kalasan,Sleman,23
1800000000.0,https://www.rumah123.com/properti/sleman/hos17144108/,Kost 20 Kamar dekat Kampus + RS Unriyo Tajem,"Depok, Sleman",20.0,20.0,2.0,217.0,250.0,7200000.0,Depok,Sleman,12
525000000.0,https://www.rumah123.com/properti/bantul/hos17144101/,Miliki Segera Hunian Baru Di Pendowoharjo Sewon,"Sewon, Bantul",3.0,1.0,1.0,112.0,75.0,7000000.0,Sewon,Bantul,53
925000000.0,https://www.rumah123.com/properti/sleman/hos17144095/,Rumah dekat Mall SCH & masjid Suciati Gitogati,"Mlati, Sleman",2.0,1.0,1.0,101.0,65.0,14230769.23076923,Mlati,Sleman,34
520000000.0,https://www.rumah123.com/properti/yogyakarta/hos17144089/,Rumah Siap Huni Modern Dekat Rsud Sleman 500 Jt An Free Kanopi,"Gedong Tengen, Yogyakarta",2.0,1.0,1.0,90.0,50.0,10400000.0,Gedong Tengen,Yogyakarta,14
650000000.0,https://www.rumah123.com/properti/bantul/hos17144082/,Segera Miliki Hunian Modern Di Utara Plered Dekat Jambidan,"Plered, Bantul",3.0,2.0,1.0,126.0,80.0,8125000.0,Plered,Bantul,44
1900000000.0,https://www.rumah123.com/properti/sleman/hos17144077/,"Rumah Baru dekat kampus Ugm jakal km.7,5","Ngaglik, Sleman",4.0,4.0,1.0,110.0,170.0,11176470.588235294,Ngaglik,Sleman,36
575000000.0,https://www.rumah123.com/properti/sleman/hos17144070/,Rumah Minimalis Siap Huni Dekat Jln Godean Mejing,"Godean, Sleman",3.0,3.0,1.0,80.0,120.0,4791666.666666667,Godean,Sleman,15
975000000.0,https://www.rumah123.com/properti/sleman/hos17144064/,Rumah Dalam Perumahan Dekat Sindu Edupark,"Mlati, Sleman",3.0,2.0,1.0,128.0,100.0,9750000.0,Mlati,Sleman,34
435000000.0,https://www.rumah123.com/properti/sleman/hos17144033/,Rumah Asri Dan Nyaman di Balecatur Gamping Free Biaya Pajak,"Gamping, Sleman",2.0,1.0,1.0,101.0,45.0,9666666.666666666,Gamping,Sleman,13
550000000.0,https://www.rumah123.com/properti/sleman/hos17144020/,Rumah dalam cluster Margoluwih Sayegan,"Ngaglik, Sleman",3.0,2.0,1.0,123.0,62.0,8870967.741935484,Ngaglik,Sleman,36
270000000.0,https://www.rumah123.com/properti/sleman/hos17144018/,Rumah Minimalis 2 Kamar Tidur 200jt an Di Utara Jl Jogja solo,"Prambanan, Sleman",2.0,1.0,1.0,61.0,30.0,9000000.0,Prambanan,Sleman,46
475000000.0,https://www.rumah123.com/properti/bantul/hos17143996/,Rumah Baru Minimalis Siap Huni Di Tirtonirmolo Kasihan Bantul,"Kasihan, Bantul",3.0,1.0,1.0,93.0,60.0,7916666.666666667,Kasihan,Bantul,26
580000000.0,https://www.rumah123.com/properti/yogyakarta/hos17143980/,Rumah Kecil Siap Huni Dekat Xt Square Di Jalan Pramuka Prenggan Kotagede Yogyakarta,"Kotagede, Yogyakarta",2.0,1.0,1.0,66.0,45.0,12888888.888888888,Kotagede,Yogyakarta,27
975000000.0,https://www.rumah123.com/properti/sleman/hos17143978/,Rumah baru Cluster Perumahan jakal km 13,"Ngaglik, Sleman",3.0,2.0,1.0,121.0,80.0,12187500.0,Ngaglik,Sleman,36
675000000.0,https://www.rumah123.com/properti/yogyakarta/hos17143976/,Siap Kpr Rumah Modern di Potorono Jalan Wonosari Sblm Kids Fun,"Bantul, Yogyakarta",2.0,1.0,1.0,85.0,45.0,15000000.0,Bantul,Yogyakarta,3
765000000.0,https://www.rumah123.com/properti/sleman/hos17143966/,Rumah Siap Huni Di Timur Spbu Kadisoka Purwomartani Kalasan Sleman,"Purwomartani   , Sleman",3.0,2.0,1.0,118.0,80.0,9562500.0,Purwomartani,Sleman,47
890000000.0,https://www.rumah123.com/properti/bantul/hos17143954/,Rumah 2 Lt 800 Jutaan Bisa Nego di Potorono Banguntapan SHM Kpr,"Banguntapan, Bantul",3.0,2.0,1.0,85.0,70.0,12714285.714285715,Banguntapan,Bantul,1
675000000.0,https://www.rumah123.com/properti/sleman/hos17143946/,Rumah Cantik di Jl Kaliurang Km 13 Dekat Kampus Uii Jogja,"Ngaglik, Sleman",2.0,1.0,1.0,121.0,45.0,15000000.0,Ngaglik,Sleman,36
2350000000.0,https://www.rumah123.com/properti/yogyakarta/hos17143930/,Dijual Cepat Rumah Siap Huni Di Tengah Kota Jogja Dekat Malioboro,"Tegalrejo, Yogyakarta",3.0,2.0,1.0,213.0,147.0,15986394.557823129,Tegalrejo,Yogyakarta,57
2350000000.0,https://www.rumah123.com/properti/yogyakarta/hos17143939/,Rumah Guest House Di Jual Di Jogja Furnished 5 Menit Malioboro,"Wirobrajan, Yogyakarta",4.0,3.0,10.0,184.0,160.0,14687500.0,Wirobrajan,Yogyakarta,62
999000000.0,https://www.rumah123.com/properti/sleman/hos17143921/,Di Jual Rumah 2 Lantai Siap Huni Di Utara Stadion Maguwoharjo,"Ngaglik, Sleman",3.0,4.0,1.0,103.0,100.0,9990000.0,Ngaglik,Sleman,36
2500000000.0,https://www.rumah123.com/properti/sleman/hos17143920/,Rumah asri dan luas dekat jalan raya selomartani,"Depok, Sleman",4.0,3.0,4.0,957.0,200.0,12500000.0,Depok,Sleman,12
350000000.0,https://www.rumah123.com/properti/yogyakarta/hos17143908/,Rumah Siap Huni Best Seller Dekat Pasar Ngijon 350 Jt An Unit Terbatas,"Gondomanan, Yogyakarta",2.0,1.0,1.0,104.0,50.0,7000000.0,Gondomanan,Yogyakarta,17
730000000.0,https://www.rumah123.com/properti/sleman/hos17143911/,Rumah Cantik di Purwomartani Kalasan Sleman Utara Pamela 7 Jogja,"Purwomartani   , Sleman",3.0,2.0,1.0,100.0,80.0,9125000.0,Purwomartani,Sleman,47
1300000000.0,https://www.rumah123.com/properti/sleman/hos17143905/,Rumah Siap Huni Di Jalan Kaliurang Km6 Kentungan Ngaglik Sleman,"Ngaglik, Sleman",3.0,2.0,1.0,134.0,120.0,10833333.333333334,Ngaglik,Sleman,36
1500000000.0,https://www.rumah123.com/properti/yogyakarta/hos17143895/,RUMAH TENGAH KOTA JOGJA PATANG PULUHAN,"Wirobrajan, Yogyakarta",3.0,2.0,1.0,148.0,120.0,12500000.0,Wirobrajan,Yogyakarta,62
1250000000.0,https://www.rumah123.com/properti/sleman/hos17143866/,Rumah Baru dekat RS Hermina Maguwo,"Depok, Sleman",3.0,2.0,1.0,200.0,120.0,10416666.666666666,Depok,Sleman,12
1500000000.0,https://www.rumah123.com/properti/sleman/hos17143858/,Rumah Mewah 2 Lantai Dekat Gkj Tulung Tamanmartani Kalasan,"Kalasan, Sleman",5.0,3.0,1.0,158.0,220.0,6818181.818181818,Kalasan,Sleman,23
1100000000.0,https://www.rumah123.com/properti/sleman/hos17143848/,Rumah Baru timur Lottermart Maguwo,"Depok, Sleman",3.0,2.0,1.0,160.0,120.0,9166666.666666666,Depok,Sleman,12
592000000.0,https://www.rumah123.com/properti/sleman/hos17143845/,Rumah Ready Kpr Di Sleman Mulai 500jt an Dekat Sleman City Hall,"Ngaglik, Sleman",2.0,1.0,1.0,104.0,50.0,11840000.0,Ngaglik,Sleman,36
